,image_name,path_to_image_dir,path_to_model,label_filename,path_to_label_dir,path_to_saved_model,image_size,scale,detection_boxes,detection_classes,raw_detection_scores,detection_multiclass_scores,raw_detection_boxes,detection_anchor_indices,detection_scores
244,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.24195161 0.18436357 0.26261917 0.20823538],2,[9.7658426e-01 1.1711614e-04 2.3298584e-02],[9.3276954e-01 8.7904969e-05 6.7142561e-02],[0.15831804 0.23035745 0.18162268 0.252889  ],76.0,0.06714256
245,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.2620656  0.00615996 0.28920615 0.03379972],2,[0.22056536 0.77633846 0.00309611],[9.3354964e-01 1.9322964e-04 6.6257164e-02],[0.4199244  0.511676   0.44284758 0.5352785 ],61.0,0.066257164
246,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.44535294 0.44525763 0.46622977 0.46612546],2,[0.9345876  0.00227542 0.06313697],[0.9345876  0.00227542 0.06313697],[0.44535294 0.44525763 0.46622977 0.46612546],92.0,0.063136965
247,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.514297   0.49931204 0.535836   0.522015  ],2,[8.5266358e-01 3.7472104e-04 1.4696175e-01],[9.4169146e-01 4.8339087e-05 5.8260147e-02],[0.21090896 0.22231743 0.23067467 0.24218437],83.0,0.058260147
248,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22570464 0.97328347 0.25888383 0.99876696],2,[0.7521649  0.00259316 0.24524184],[9.4256943e-01 4.5673318e-05 5.7384942e-02],[0.22108829 0.27234277 0.24546197 0.29797766],177.0,0.05738494
249,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4573978  0.33587357 0.47911456 0.35805163],2,[1.9521384e-01 7.9256622e-04 8.0399358e-01],[9.4419128e-01 3.0470264e-04 5.5504050e-02],[0.40548274 0.3770503  0.4271216  0.39912996],98.0,0.05550405
250,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.20727123 0.18935248 0.22759144 0.20993516],2,[0.55665535 0.00548119 0.43786344],[9.4629043e-01 2.3675755e-04 5.3472839e-02],[0.12287298 0.1819718  0.1498901  0.2106541 ],157.0,0.05347284
251,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6067872  0.10468978 0.62634754 0.12598206],2,[9.61954296e-01 1.13495385e-04 3.79322171e-02],[0.9453613  0.00153152 0.05310717],[0.4606929  0.33756825 0.48067543 0.35753778],172.0,0.05310717
252,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.53987694 0.43372273 0.56032026 0.45504522],2,[9.7218287e-01 3.1525211e-05 2.7785627e-02],[0.94741815 0.00139369 0.05118814],[0.4871985  0.42166612 0.5091601  0.44325295],220.0,0.05118814
253,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.44637236 0.35706943 0.4680716  0.37897408],2,[9.89327669e-01 1.12250353e-04 1.05601065e-02],[9.4923669e-01 3.5514080e-04 5.0408244e-02],[0.52715975 0.41716114 0.54852086 0.4398556 ],261.0,0.050408244
254,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.726275   0.39158538 0.7462036  0.41399118],2,[0.8806553  0.00092801 0.11841672],[9.527995e-01 1.227776e-04 4.707768e-02],[0.7242743  0.44642025 0.7487562  0.47123325],192.0,0.04707768
255,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.9056973  0.75188655 0.9367705  0.7882373 ],2,[0.31075698 0.6859102  0.00333286],[9.5321852e-01 1.4399333e-04 4.6637516e-02],[0.4794818  0.36712328 0.49942073 0.38601676],121.0,0.046637516
256,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22586977 0.21739793 0.24863127 0.2410093 ],2,[9.7021222e-01 1.3431873e-04 2.9653523e-02],[9.5394588e-01 2.5532543e-04 4.5798767e-02],[0.19795367 0.1463851  0.22087103 0.17050752],137.0,0.045798767
257,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.50491005 0.46737254 0.52658695 0.4894879 ],2,[0.27371502 0.00115079 0.72513425],[9.5421511e-01 1.2451317e-04 4.5660343e-02],[0.39523348 0.42441922 0.417421   0.44600505],196.0,0.045660343
258,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.1508889  0.22570586 0.17302985 0.24906072],2,[9.0374053e-01 5.9638848e-04 9.5663056e-02],[9.5455313e-01 5.7141075e-04 4.4875424e-02],[0.22358648 0.17595048 0.24381964 0.19722553],278.0,0.044875424
259,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23243317 0.29199082 0.25897503 0.3181194 ],2,[9.9596918e-01 9.3427366e-07 4.0299394e-03],[9.6113801e-01 3.6897116e-05 3.8825117e-02],[0.2326601  0.9789916  0.26025635 0.9994662 ],253.0,0.038825117
260,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6900862  0.7995068  0.716834   0.82606554],1,[0.31172073 0.68356043 0.00471878],[0.0594953  0.9390349  0.00146981],[0.6017748  0.7834259  0.62236774 0.8044988 ],140.0,0.9390349
261,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6748663  0.86536497 0.6993495  0.89245754],1,[0.39595252 0.60222316 0.00182426],[6.3132018e-02 9.3645686e-01 4.1111134e-04],[0.30829656 0.20877287 0.32880133 0.22767428],13.0,0.93645686
262,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6890042  0.2951662  0.71304643 0.3200122 ],1,[0.5651846  0.00299407 0.4318213 ],[9.7900823e-02 9.0133375e-01 7.6532154e-04],[0.5839536  0.8385328  0.60561395 0.86149657],279.0,0.90133375
263,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.93064135 0.34611592 0.9475129  0.36398515],1,[0.23888539 0.00405398 0.7570607 ],[1.2498148e-01 8.7480843e-01 2.1008810e-04],[0.54845315 0.8193113  0.57209486 0.8435213 ],25.0,0.87480843
264,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.75908923 0.52715915 0.78221786 0.5489264 ],1,[0.44029054 0.00382317 0.5558863 ],[0.15256913 0.8461476  0.00128337],[0.65993536 0.7981354  0.6814079  0.82334876],9.0,0.8461476
265,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.66117454 0.80195737 0.68439853 0.8277564 ],2,[0.35210487 0.64378506 0.00411012],[0.1534017  0.00280057 0.8437977 ],[0.68977934 0.7966605  0.7156616  0.8225859 ],84.0,0.8437977
266,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.62298214 0.8869152  0.6439711  0.90806854],1,[0.5781284  0.00246515 0.41940647],[0.15592304 0.8387417  0.00533522],[0.63695455 0.80212766 0.657436   0.82388014],8.0,0.8387417
267,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.60546213 0.78774345 0.62585753 0.8069688 ],1,[0.27836174 0.7199682  0.0016701 ],[1.6630316e-01 8.3318669e-01 5.1014923e-04],[0.6872421  0.29478055 0.7106846  0.32061654],70.0,0.8331867
268,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.30813998 0.20406067 0.32907867 0.22497344],1,[0.15592304 0.8387417  0.00533522],[0.23031451 0.76820296 0.0014825 ],[0.62298214 0.8869152  0.6439711  0.90806854],218.0,0.76820296
269,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.54845315 0.8193113  0.57209486 0.8435213 ],2,[0.15256913 0.8461476  0.00128337],[0.23888539 0.00405398 0.7570607 ],[0.75908923 0.52715915 0.78221786 0.5489264 ],3.0,0.7570607
270,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4771591  0.9022458  0.4952459  0.91971666],1,[9.9999344e-01 2.9644503e-12 6.5775989e-06],[2.5133035e-01 7.4832284e-01 3.4673791e-04],[0.         0.9522363  0.01195042 0.9818431 ],46.0,0.74832284
271,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7135615  0.8116621  0.74017054 0.8344579 ],1,[0.7769372  0.00330174 0.21976107],[0.3963159  0.6006901  0.00299403],[0.63617724 0.8517052  0.6571254  0.8728918 ],11.0,0.6006901
272,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.63751125 0.80333537 0.659549   0.8269803 ],2,[6.3132018e-02 9.3645686e-01 4.1111134e-04],[0.40020815 0.00153139 0.59826046],[0.6748663  0.86536497 0.6993495  0.89245754],52.0,0.59826046
273,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.320819   0.2557605  0.34109965 0.27533126],1,[0.79142827 0.00354673 0.205025  ],[0.45162588 0.5471376  0.00123654],[0.6033446  0.80881846 0.6249247  0.83213747],270.0,0.5471376
274,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.50841314 0.17735074 0.52988964 0.19458617],1,[9.6759909e-01 4.0621653e-05 3.2360289e-02],[0.500279   0.49685764 0.00286331],[0.56303424 0.8867949  0.58581537 0.9130075 ],34.0,0.49685764
275,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5882665  0.8404199  0.6107929  0.86352694],2,[3.8775238e-01 6.1174762e-01 4.9998757e-04],[0.5388945  0.00207886 0.45902672],[0.9306658  0.34681645 0.9477994  0.36554232],113.0,0.45902672
276,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.8790298  0.37247667 0.9031859  0.39657763],2,[0.7419142  0.2563241  0.00176168],[6.8953973e-01 3.8457141e-04 3.1007567e-01],[0.5093527  0.17806783 0.5279305  0.19524571],129.0,0.31007567
277,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7255022  0.52216077 0.74486655 0.540486  ],1,[9.564003e-01 1.399769e-04 4.345967e-02],[7.3053032e-01 2.6902625e-01 4.4339904e-04],[0.6088227  0.84941083 0.6312456  0.8740048 ],185.0,0.26902625
278,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.63617724 0.8517052  0.6571254  0.8728918 ],2,[0.2374152  0.7591485  0.00343633],[0.7769372  0.00330174 0.21976107],[0.68875504 0.7986608  0.71471775 0.8247835 ],12.0,0.21976107
279,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.60293853 0.81033    0.6231848  0.83293897],2,[9.9377185e-01 7.8309531e-06 6.2203272e-03],[0.7792742  0.00316643 0.2175594 ],[0.65748185 0.8293646  0.68508    0.8609262 ],19.0,0.2175594
280,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.58441406 0.877441   0.60975605 0.905788  ],2,[9.3145961e-01 6.1440957e-04 6.7926042e-02],[7.9164606e-01 2.3512088e-04 2.0811886e-01],[0.64181304 0.86885923 0.6653054  0.8940037 ],14.0,0.20811886
281,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5442508  0.8457039  0.5645712  0.86663574],2,[0.9741344  0.0223794  0.00348627],[8.1905216e-01 1.6576372e-04 1.8078206e-01],[0.7054305  0.5261938  0.7207478  0.54168683],20.0,0.18078206
282,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7109384  0.52326465 0.7300828  0.54048455],1,[0.27444255 0.00616794 0.7193895 ],[0.8644703  0.1306033  0.00492644],[0.5489302 0.8212645 0.5727237 0.8463423],123.0,0.1306033
283,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5668273  0.3577395  0.5888504  0.38044226],2,[0.500279   0.49685764 0.00286331],[8.722804e-01 6.825989e-04 1.270371e-01],[0.50841314 0.17735074 0.52988964 0.19458617],59.0,0.1270371
284,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.33817035 0.26696193 0.36061722 0.2882648 ],1,[9.7379160e-01 2.1474349e-05 2.6186883e-02],[0.87480277 0.12430102 0.00089623],[0.710994   0.9826867  0.73577166 0.9996733 ],124.0,0.12430102
285,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6908799  0.838616   0.71871084 0.8696499 ],2,[9.6844065e-01 3.3919292e-05 3.1525403e-02],[8.8237739e-01 7.0917915e-05 1.1755179e-01],[0.6922734  0.83587444 0.7190033  0.8670274 ],235.0,0.11755179
286,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.668378   0.8209926  0.6912333  0.84426653],2,[9.2747504e-01 3.9693023e-05 7.2485335e-02],[9.0602744e-01 8.0360565e-04 9.3168966e-02],[0.5347408  0.8474307  0.556062   0.87026227],63.0,0.09316897
287,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.81539136 0.36154574 0.83612865 0.3796749 ],1,[0.972327   0.02553429 0.00213876],[9.2781115e-01 7.2117113e-02 7.1696501e-05],[0.7038962  0.5244863  0.72229594 0.5424892 ],254.0,0.07211711
288,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.64181304 0.86885923 0.6653054  0.8940037 ],2,[2.5133035e-01 7.4832284e-01 3.4673791e-04],[9.3145961e-01 6.1440957e-04 6.7926042e-02],[0.4771591  0.9022458  0.4952459  0.91971666],30.0,0.06792604
289,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.61014086 0.8501014  0.6343532  0.8771474 ],2,[0.50244707 0.49592844 0.00162444],[9.3804246e-01 2.6588704e-04 6.1691672e-02],[0.32215303 0.25364542 0.3427481  0.27465957],44.0,0.06169167
290,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7146694  0.8351065  0.75242954 0.8732691 ],2,[0.89018655 0.10508119 0.00473226],[9.39740956e-01 1.17602336e-04 6.01413809e-02],[0.621529   0.88371277 0.642766   0.9043685 ],79.0,0.06014138
291,663 20m_100kV_20kX_0040,input/images/663 20m_100kV_20kX_0040.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5664959 0.8447351 0.5873921 0.8664548],2,[0.57937545 0.41670236 0.00392216],[9.4596076e-01 2.3780189e-05 5.4015450e-02],[0.6015474  0.7886741  0.62277347 0.81158125],112.0,0.05401545
